favorited	contributors	truncated	text	created_at	retweeted	in_reply_to_status_id_str	coordinates	in_reply_to_user_id_str	source	in_reply_to_status_id	in_reply_to_screen_name	id_str	place	retweet_count	geo	id	possibly_sensitive	in_reply_to_user_id
None	False	RT @gmchar: Weinig subtiel, maar hey RT @fcktmobile: Ben zo klaar met T-mobile volg mij en help T-mobile te overtuigen. Help en RT	Mon Jun 21 20:15:36 +0000 2010	False	None	None	None	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	None	False	None	16718771519	None	1	None	16718771519	None
False	None	False	@gmchar easy yet elegant.  Now I'd like to see a book made with it :)	Mon Jun 21 20:07:23 +0000 2010	False	16714830311	None	45971952	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	16714830311	gmcohm	16718322561	None	0	None	16718322561	45971952
False	None	False	@PanMan macrepair.nl	Mon Jun 21 20:06:27 +0000 2010	False	16715570509	None	5468472	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	16715570509	PanMan	16718271873	None	0	None	16718271873	5468472
False	None	False	@Zuurstof zie zaterdag http://www.wereldfeestutrecht.nl/index.php3?h=17646	Mon Jun 21 20:06:04 +0000 2010	False	16717790650	None	16254100	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	16717790650	Zuurstof	16718250744	None	0	None	16718250744	16254100
False	None	False	my whole family is hooked on angry birds, i can't ... get .. to ... ipad ...	Sat Jun 19 20:47:27 +0000 2010	False	None	None	None	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	None	None	16570545654	None	0	None	16570545654	None
None	False	RT @greg_elmer: RT @josh_greenberg: New plugin allows users to filter out #vuvuzela http://bit.ly/dBkfkg #worldcup (RT @RhodesNathan)	Tue Jun 15 08:17:31 +0000 2010	False	None	None	None	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	None	False	None	16209514797	None	1	None	16209514797	None
False	None	False	@silvertje goeiemorgen :)	Fri Jun 11 07:29:24 +0000 2010	False	None	None	8273852	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	None	silvertje	15912155042	None	0	None	15912155042	8273852
None	False	RT @AlexanderNL: NRC heeft mooi appje gemaakt waar de uitslagen op een Google Map geplot worden RT @bertbrussen: http://bit.ly/cL8DRT	Thu Jun 10 15:01:26 +0000 2010	False	None	None	None	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	None	False	None	15856053484	None	5	None	15856053484	None
None	False	RT @attilladegroot: So true!  http://yfrog.com/5hmpxxj	Thu Jun 10 13:43:00 +0000 2010	False	None	None	None	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	None	False	None	15851022079	None	5	None	15851022079	None
False	None	False	PVV = Partij Valse Voorwendselen	Thu Jun 10 11:15:10 +0000 2010	False	None	None	None	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	None	None	15843212392	None	1	None	15843212392	None
None	False	RT @esthr: RT @wol: CNN weet Wilders en Rutte niet van elkaar te onderscheiden #fail #tk2010 http://bit.ly/cXddNt	Wed Jun 09 21:02:52 +0000 2010	False	None	None	None	<a href="http://mobile.twitter.com" rel="nofollow">mobile web</a>	None	False	None	15802203862	None	2	None	15802203862	None
None	False	RT @esthr: OH: #ukijktzozuur #tk2010	Wed Jun 09 20:46:14 +0000 2010	False	None	None	None	<a href="http://mobile.twitter.com" rel="nofollow">mobile web</a>	None	False	None	15801277210	None	2	None	15801277210	None
None	False	RT @novemberborn: RT @dylans: BP brings down twitter, http://twitpic.com/1v2rq5	Wed Jun 09 19:28:31 +0000 2010	False	None	None	None	<a href="http://dev.twitter.com/" rel="nofollow">API</a>	None	False	None	15797120080	None	3	None	15797120080	None
None	False	RT @tremendousnews: Twitter's over capacity!  Let's all go back to MySpace and freak Tom out.	Wed Jun 09 19:23:43 +0000 2010	False	None	None	None	<a href="http://dev.twitter.com/" rel="nofollow">API</a>	None	False	None	15796872579	None	1401	None	15796872579	None
None	False	RT @AlexanderNL: Dit is dan toch wel weer heel erg grappig: reactie van @martijnvandam op @caricevhouten http://bit.ly/ae4GDa	Wed Jun 09 11:30:13 +0000 2010	False	None	None	None	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	None	False	None	15775239282	None	12	None	15775239282	None
False	None	False	@hfr mmh, zijn wellicht geruchten.  http://twirus.nl/  heeft er het meeste,  deze wat - http://trends.ellerdale.com/etc/search?q=nosdebat	Wed Jun 09 08:44:56 +0000 2010	False	None	None	13342542	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	None	hanrusman	15768607161	None	0	None	15768607161	13342542
False	None	False	@hfr ... maar er waren gister tijdens het debat minstens 50000 tweets per uur , wellicht nog eens draaien vandaag?	Wed Jun 09 08:05:25 +0000 2010	False	15732234993	None	13342542	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	15732234993	hanrusman	15767165181	None	0	None	15767165181	13342542
None	False	RT @bitsoffreedom: Bits of Freedom: "Op de valreeop maakt Teeven (@VVD) een uitglijder": http://is.gd/cHMHa	Wed Jun 09 08:03:14 +0000 2010	False	None	None	None	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	None	False	None	15767086144	None	24	None	15767086144	None
False	None	False	@bof https://panopticlick.eff.org/ How Unique - and trackable - is your browser?	Wed Jun 09 08:01:05 +0000 2010	False	None	None	13582622	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	None	_BoF_	15767010155	None	0	None	15767010155	13582622
None	False	RT @henkvaness: Five Google experts about "how to be found by Google". Speed is one criteria. http://bit.ly/aZBO7e	Mon Jun 07 10:23:11 +0000 2010	False	None	None	None	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	None	False	None	15619967401	None	5	None	15619967401	None
False	None	False	@Bjorn_W kan ij opengl programmeren?	Fri Jun 04 13:04:39 +0000 2010	False	15354525239	None	23947239	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	15354525239	Bjorn_W	15414036681	None	0	None	15414036681	23947239
False	None	False	@klup zeg dat tegen de volkskrant ;)  Daar staat op p9 'de RTL-servers bezweken onder alle tweets'	Thu Jun 03 08:19:45 +0000 2010	False	15311500011	None	6816072	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	15311500011	klup	15311576021	None	0	None	15311576021	6816072
False	None	False	New blog post: Twitter debate #rtldebat http://wordpress.justlol.net/2010/06/twitter-debate/	Thu Jun 03 08:15:32 +0000 2010	False	None	None	None	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	None	None	15311430412	None	0	None	15311430412	None
False	None	False	@silvertje talking about crowdsourcing the construction of your IKEA furniture :)	Tue Jun 01 11:57:56 +0000 2010	False	15172044772	None	8273852	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	15172044772	silvertje	15172787832	None	0	None	15172787832	8273852
False	None	False	RT @Bjorn_W: Idee: rent-a-journalist website. Tagline: It's cheaper than a lobbyist. Nav interessant gesprek op @hackdeoverheid #hdo2010	Sat May 29 12:27:45 +0000 2010	False	None	None	None	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	None	None	14971684075	None	0	None	14971684075	None
None	False	RT @HackdeOverheid: Interessante discussie: hebben 'journalisten' meer rechten dan hackers en wat als gescrapete data commercieel wordt  ...	Sat May 29 10:20:30 +0000 2010	False	None	None	None	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	None	False	None	14967176661	None	1	None	14967176661	None
None	False	RT @PascalAtEvent: #hackdeoverheid NUTS - never heard of, but here's more http://ec.europa.eu/eurostat/ramon/nuts/introduction_regions_e ...	Sat May 29 09:08:24 +0000 2010	False	None	None	None	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	None	False	None	14964932756	None	1	None	14964932756	None
None	False	RT @Nalden: this is for all you http://flic.kr/p/85SDtm	Sat May 29 09:04:13 +0000 2010	False	None	None	None	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	None	False	None	14964798683	None	4	None	14964798683	None
False	None	False	verdacht stil op twitter tijdens praatje Mondial #hdo2010	Sat May 29 08:57:04 +0000 2010	False	None	None	None	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	None	None	14964565353	None	0	None	14964565353	None
False	None	False	gaap	Sat May 29 08:54:02 +0000 2010	False	None	None	None	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	None	None	14964471900	None	0	None	14964471900	None
False	None	False	windows source code http://www.albinoblacksheep.com/text/source	Sat May 29 08:52:12 +0000 2010	False	None	None	None	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	None	None	14964415430	None	0	None	14964415430	None
None	False	RT @walterheck: Don't make unstructured data more structured and stop there, make it accessible for others to use as well #hdo2010	Sat May 29 08:41:23 +0000 2010	False	None	None	None	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	None	False	None	14964078350	None	2	None	14964078350	None
None	False	RT @alper: @ekborra #hackdeoverheid Van FixMyStreet.com hebben we er al twee: http://www.verbeterdebuurt.nl/ en http://www.buitenbeter.nl/	Sat May 29 08:29:23 +0000 2010	False	None	None	None	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	None	False	None	14963693040	None	1	None	14963693040	None
None	False	RT @paul_keller: brilliant: UK teenagers build android app that tracks police stop & searches and informs you about your rights http://b ...	Sat May 29 08:29:06 +0000 2010	False	None	None	None	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	None	False	None	14963684427	None	9	None	14963684427	None
None	False	RT @alper: @miekevh Planningalerts hebben we hier al #hackdeoverheid: Zoekdienst Bekendmakingen van Overheid.nl http://bit.ly/94Wz5B	Sat May 29 08:24:52 +0000 2010	False	None	None	None	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	None	False	None	14963551730	None	2	None	14963551730	None
False	None	False	hackdeoverheid.nl/event doet het nu wel :)  #hdo2010	Sat May 29 08:17:28 +0000 2010	False	None	None	None	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	None	None	14963316094	None	1	None	14963316094	None
False	None	False	@silvertje dan komen we wat later ;)	Sat May 29 08:16:02 +0000 2010	False	None	None	8273852	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	None	silvertje	14963268960	None	0	None	14963268960	8273852
False	None	False	hackdeoverheid.nl/event #hdo2010 bestaat niet ...	Sat May 29 08:15:15 +0000 2010	False	None	None	None	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	None	None	14963243751	None	0	None	14963243751	None
False	None	False	@silvertje je hebt nog 15m voor het interessant wordt ;)	Sat May 29 08:12:35 +0000 2010	False	None	None	8273852	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	None	silvertje	14963160134	None	0	None	14963160134	8273852
False	None	False	#hdo2010 here we come!	Sat May 29 07:10:47 +0000 2010	False	None	None	None	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	None	None	14961119358	None	0	None	14961119358	None
False	None	False	@panman kan je de uitzending #gemist app is updaten naar de ipad ajb :)	Fri May 28 22:42:26 +0000 2010	False	None	None	5468472	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	None	PanMan	14936736293	None	0	None	14936736293	5468472
False	None	False	@PanMan is leuker op de ipad!	Fri May 28 22:38:04 +0000 2010	False	14918022591	None	5468472	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	14918022591	PanMan	14936527721	None	0	None	14936527721	5468472
False	None	False	@silvertje nooit gedacht dat ik paars leuk zou vinden ;) Ziet er goed uit!	Fri May 28 22:37:43 +0000 2010	False	14920775901	None	8273852	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	14920775901	silvertje	14936510365	None	0	None	14936510365	8273852
None	False	RT @citizenlab: ISPs policing p2p users in Ireland, part of ACTA clampdown on "piracy" - so much for "net neutrality" http://bit.ly/9iaUu9	Fri May 28 12:13:46 +0000 2010	False	None	None	None	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	None	False	None	14901986245	None	1	None	14901986245	None
None	False	RT @HackdeOverheid: Laatste dag om je in te schrijven voor Hackdeoverheid. Kom morgen langs in Amsterdam! http://bit.ly/14DxPx	Fri May 28 11:05:30 +0000 2010	False	None	None	None	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	None	False	None	14898903607	None	4	None	14898903607	None
None	False	RT @butterflyworks: Beautiful Butterfly Mapping on the Beurs van Berlage Amsterdam, http://bit.ly/cG0X7Q	Fri May 28 09:07:40 +0000 2010	False	None	None	None	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	None	False	None	14894592637	None	2	None	14894592637	None
None	False	RT @gmchar: terabyte dinner device, another way to take sharing out of ACTA-reach, http://bit.ly/c42wQJ workshop tomorrow at #revspace # ...	Fri May 28 08:40:32 +0000 2010	False	None	None	None	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	None	False	None	14893671072	None	2	None	14893671072	None
None	False	RT @gmchar: http://bit.ly/cjEaNR sneakernet implemented over public transport	Fri May 28 08:13:36 +0000 2010	False	None	None	None	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	None	False	None	14892767868	None	1	None	14892767868	None
None	False	RT @cshirky: AMZN offers 50% discount on pre-orders of my new book, http://amzn.to/Cognitive_Surplus, about generosity in a connected age.	Fri May 28 07:41:23 +0000 2010	False	None	None	None	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	None	False	None	14891659408	None	42	None	14891659408	None
None	False	RT @TheLookingGlas: RT @gamespacenl: Vandaag is de natte droom voor elke (media)historicus gelanceerd: http://kranten.kb.nl/ /via @MartK ...	Fri May 28 07:36:50 +0000 2010	False	None	None	None	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	None	False	None	14891498302	None	2	None	14891498302	None
False	None	False	Cda verhindert op #downloaddebat, die zijn wschlk met andere dingen bezig #ukijktzolief	Thu May 27 14:13:23 +0000 2010	False	None	None	None	<a href="http://twitterrific.com" rel="nofollow">Twitterrific</a>	None	None	14837080732	None	0	None	14837080732	None
None	False	RT @jasperwillem: gaan we ook nog over de ACTA praten vandaag? #downloaddebat	Thu May 27 13:47:00 +0000 2010	False	None	None	None	<a href="http://dev.twitter.com/" rel="nofollow">API</a>	None	False	None	14835432301	None	1	None	14835432301	None
None	False	RT @Zuurstof: Kunnen we nu al makkelijk en vrijwillig een financiele bijdrage leveren aan artiesten/producenten? Nee. Dat zou veel uitma ...	Thu May 27 13:41:22 +0000 2010	False	None	None	None	<a href="http://dev.twitter.com/" rel="nofollow">API</a>	None	False	None	14835089277	None	2	None	14835089277	None
None	False	RT @boezeman: Dit is de presentatie van @EHPO die hij NU geeft http://bit.ly/ddjlBW #downloaddebat	Thu May 27 13:39:45 +0000 2010	False	None	None	None	<a href="http://dev.twitter.com/" rel="nofollow">API</a>	None	False	None	14834983974	None	4	None	14834983974	None
None	False	RT @Kletskous: Van Tim Kuik hoeft Spotify niet te werken op Linux - neem aan dat wij  Linux-gebruikers dan gewoon mogen blijven download ...	Thu May 27 13:33:43 +0000 2010	False	None	None	None	<a href="http://dev.twitter.com/" rel="nofollow">API</a>	None	False	None	14834630025	None	2	None	14834630025	None
None	False	RT @pindsvin: Voor mensen die er niet inkomen via livestream op 3VOOR12/Webwereld/DeBalie, backupstreampje: http://qik.com/video/6935983 ...	Thu May 27 13:31:14 +0000 2010	False	None	None	None	<a href="http://dev.twitter.com/" rel="nofollow">API</a>	None	False	None	14834483432	None	1	None	14834483432	None
None	False	RT @j0ran: Bekijk live het #downloaddebat: http://bit.ly/9TOi9a	Thu May 27 13:30:49 +0000 2010	False	None	None	None	<a href="http://dev.twitter.com/" rel="nofollow">API</a>	None	False	None	14834457390	None	1	None	14834457390	None
None	False	RT @Kletskous: In Tim Kuik's fantasiewereld werkt het downloadverbod blijkbaar perfect bij software en games... #downloaddebat	Thu May 27 13:28:18 +0000 2010	False	None	None	None	<a href="http://dev.twitter.com/" rel="nofollow">API</a>	None	False	None	14834306131	None	4	None	14834306131	None
False	None	False	@silvertje er ligt een echte Anne Helmond op Art Amstredam in de Rai http://w139.nl	Thu May 27 09:56:58 +0000 2010	False	None	None	8273852	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	None	silvertje	14824596714	None	0	None	14824596714	8273852
False	None	False	@silvertje BOOF!l	Thu May 27 09:55:39 +0000 2010	False	14824504871	None	8273852	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	14824504871	silvertje	14824551346	None	0	None	14824551346	8273852
False	None	False	@gmchar http://bit.ly/bS4Dul	Thu May 27 09:20:07 +0000 2010	False	14822924083	None	45971952	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	14822924083	gmcohm	14823319238	None	0	None	14823319238	45971952
None	False	RT @esthr: RT @silvertje: Nieuw debat, nieuwe kaart, nieuwe kansen #bullshitbingo #carredebat - http://moby.to/0lzl4d	Wed May 26 20:22:16 +0000 2010	False	None	None	None	<a href="http://dev.twitter.com/" rel="nofollow">API</a>	None	False	None	14786118814	None	1	None	14786118814	None
